anime_id,name,genre,type,episodes,rating,members
1137,"Mushrambo","Adventure, Drama, Fantasy, Sci-Fi, Shounen",TV,32,7.12,8722
10592,"Scryed Alteration I: Tao","Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1,7.13,3108
5298,"Yu☆Gi☆Oh! 5D&#039;s: Shinkasuru Kettou! Stardust vs. Red Demon&#039;s","Fantasy, Game, Sci-Fi",Special,1,7.12,5176
3312,"Dr. Slump","Comedy, Sci-Fi, Shounen, Slice of Life",TV,74,7.11,8735
30925,"Gatchaman Crowds Insight: Inbound","Adventure, Sci-Fi",ONA,1,7.11,14786
10947,"Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi","Comedy, Mecha, Sci-Fi",Special,1,7.11,3444
2157,"Koutetsushin Jeeg","Mecha, Sci-Fi",TV,13,7.11,3627
3837,"Mashin Eiyuuden Wataru","Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,45,7.11,956
2713,"Rockman.EXE Beast+","Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,26,7.11,3224
1857,"Taiyou no Mokushiroku: A Spirit of the Sun","Drama, Sci-Fi",Special,2,7.11,1433
27509,"Toaru Majutsu no Index 10th Anniversary PV","Action, Comedy, Magic, Sci-Fi, Super Power",Special,1,7.11,5052
3072,"Uchuu Senkan Yamato: Kanketsu-hen","Action, Adventure, Drama, Military, Sci-Fi, Space",Movie,1,7.11,1609
1514,"UFO Princess Valkyrie 3: Seiresetsu no Hanayome","Comedy, Magic, Romance, Sci-Fi",OVA,6,7.11,4764
930,"Densetsu Kyojin Ideon","Drama, Mecha, Sci-Fi, Space",TV,39,7.1,5517
3032,"Digimon Tamers: Boukensha-tachi no Tatakai","Adventure, Drama, Sci-Fi, Shounen",Movie,1,7.1,12676
2630,"Doraemon Meets Hattori the Ninja","Comedy, Kids, Sci-Fi, Shounen",Special,1,7.1,729
18001,"Freezing Vibration","Action, Drama, Ecchi, Harem, Martial Arts, Military, Romance, Sci-Fi, Seinen",TV,12,7.1,79298
13411,"Guilty Crown: Lost Christmas","Action, Drama, Sci-Fi, Super Power",OVA,1,7.1,51604
2389,"Kagaku Ninja-tai Gatchaman","Action, Adventure, Sci-Fi, Shounen",TV,105,7.1,4802
1184,"Lost Universe","Adventure, Comedy, Drama, Sci-Fi, Shounen, Space",TV,26,7.1,9293
1122,"Pokemon Advanced Generation: Rekkuu no Houmonsha Deoxys","Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi",Movie,1,7.1,45203
342,"Starship Operators","Drama, Military, Sci-Fi, Space",TV,13,7.1,9704
1128,"UFO Princess Valkyrie 2: Juunigatsu no Yasoukyoku","Comedy, Romance, Sci-Fi",TV,12,7.1,6249
1311,"Chobits Recap","Comedy, Drama, Ecchi, Romance, Sci-Fi",Special,1,7.09,29986
4646,"Cobra The Animation: The Psycho-Gun","Action, Adventure, Mecha, Sci-Fi, Space",OVA,4,7.09,2843
5031,"Cobra The Animation: Time Drive","Action, Adventure, Sci-Fi, Space",OVA,2,7.09,2155
892,"Dragon Ball Movie 3: Makafushigi Daibouken","Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.09,25740
899,"Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.09,55789
5072,"Dragonaut: The Resonance Special","Action, Mecha, Romance, Sci-Fi, Space",Special,1,7.09,6311
12225,"Galaxy Angel S","Comedy, Sci-Fi",Special,1,7.09,1205
2717,"Ginga Tetsudou Monogatari: Eien e no Bunkiten","Action, Adventure, Drama, Sci-Fi, Space",TV,24,7.09,2072
21431,"Gokukoku no Brynhildr","Drama, Mystery, Sci-Fi, Seinen",TV,13,7.09,159899
598,"Jinzou Ningen Kikaider The Animation","Action, Drama, Mecha, Sci-Fi, Shounen",TV,13,7.09,5881
1457,"Key the Metal Idol","Action, Drama, Mecha, Music, Sci-Fi",OVA,15,7.09,7949
3653,"Kurogane no Linebarrels","Action, Mecha, Sci-Fi",TV,24,7.09,30225
4051,"Net Ghost Pipopa","Action, Adventure, Comedy, Kids, Sci-Fi, Shounen",TV,51,7.09,913
1104,"Shinkon Gattai Godannar!! 2nd Season","Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,7.09,4865
5307,"Sora wo Kakeru Shoujo","Adventure, Comedy, Sci-Fi, Space",TV,26,7.09,17574
984,"Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,2,7.08,21043
1631,"Eureka Seven: Navigation ray=out","Mecha, Sci-Fi",Special,1,7.08,8630
20045,"IS: Infinite Stratos 2 - Hitonatsu no Omoide","Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1,7.08,27030
5039,"Kurozuka","Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",TV,12,7.08,52145
21027,"Saibi","Drama, Psychological, Thriller",Movie,1,7.08,1747
8767,"Shin Tenchi Muyou! Specials","Comedy, Romance, Sci-Fi, Shounen",Special,6,7.08,2233
1584,"Stratos 4 Advance Kanketsu-hen","Comedy, Military, Sci-Fi",OVA,2,7.08,1876
1925,"Urusei Yatsura Movie 6: Itsudatte My Darling","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.08,2553
579,"Battle Programmer Shirase","Comedy, Ecchi, Sci-Fi",TV,15,7.07,22292
3407,"Blassreiter","Action, Sci-Fi",TV,24,7.07,55444
31105,"Buddy Complex: Daremo Shiranai Ashita e","Action, Mecha, Sci-Fi",ONA,1,7.07,987
10017,"Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku","Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,1,7.07,15280
127,"Gate Keepers","Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",TV,24,7.07,14582
3579,"Getter Robo","Action, Mecha, Sci-Fi, Shounen",TV,51,7.07,2938
10950,"Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi","Comedy, Mecha, Sci-Fi",Special,3,7.07,3121
30533,"Gundam Build Fighters Try: Island Wars","Action, Mecha, Sci-Fi",OVA,1,7.07,3569
1399,"Macross 7 Encore","Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",OVA,3,7.07,5616
632,"Mahoromatic End Year Special","Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,7.07,4783
1260,"Saint Seiya: Saishuu Seisen no Senshi-tachi","Adventure, Sci-Fi, Shounen",Movie,1,7.07,8217
2097,"Tokumu Sentai Shinesman","Action, Comedy, Sci-Fi",OVA,2,7.07,1588
1892,"YAT Anshin! Uchuu Ryokou 2","Adventure, Comedy, Sci-Fi, Shounen",TV,25,7.07,486
873,".hack//Roots","Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26,7.06,50480
1151,"Dominion","Comedy, Mecha, Police, Sci-Fi",OVA,4,7.06,7850
9314,"Fractale","Adventure, Fantasy, Sci-Fi",TV,11,7.06,55100
1180,"Hyper Police","Action, Comedy, Police, Romance, Sci-Fi",TV,25,7.06,4973
10191,"Katte ni Kaizou","Comedy, Parody, School, Sci-Fi, Shounen",OVA,6,7.06,19904
1152,"New Dominion Tank Police","Comedy, Mecha, Police, Sci-Fi, Shounen",OVA,6,7.06,5062
12281,"Rinne no Lagrange Season 2","Action, Comedy, Mecha, Sci-Fi",TV,12,7.06,19427
1710,"Rockman.EXE","Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56,7.06,19212
12223,"Scryed Alteration II: Quan","Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1,7.06,2438
1897,"Zettai Muteki Raijin-Oh","Adventure, Mecha, School, Sci-Fi, Shounen",TV,51,7.06,592
308,"Zettai Shounen","Drama, Fantasy, Mystery, Sci-Fi, Shounen",TV,26,7.06,11165
8285,"Ai no Senshi Rainbowman","Action, Adventure, Mecha, Sci-Fi",TV,22,7.05,524
1465,"Hakaima Sadamitsu","Action, Mecha, School, Sci-Fi, Seinen",TV,10,7.05,3300
6566,"It&#039;s a Rumic World: 50th Anniversary Weekly★Shonen Sunday","Comedy, Sci-Fi",Special,1,7.05,2087
1400,"Macross 7 Movie: Ginga ga Ore wo Yondeiru!","Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",Movie,1,7.05,5270
196,"Onegai☆Twins","Comedy, Drama, Harem, School, Sci-Fi",TV,12,7.05,59164
1553,"Queen Emeraldas","Action, Adventure, Sci-Fi",OVA,4,7.05,3279
1256,"Saint Seiya: Jashin Eris","Adventure, Sci-Fi, Shounen",Movie,1,7.05,10277
789,"Shinigami no Ballad.","Drama, Fantasy, Psychological, Supernatural",TV,6,7.05,32297
21511,"Kantai Collection: KanColle","Action, Military, School, Sci-Fi, Slice of Life",TV,12,7.04,100999
10122,"Kowarekake no Orgel Special","Drama, Music, Sci-Fi, Seinen, Slice of Life",Special,1,7.04,7198
1504,"Macross Flash Back 2012","Drama, Mecha, Military, Sci-Fi",OVA,1,7.04,5199
1951,"Manie-Manie: Meikyuu Monogatari","Adventure, Fantasy, Horror, Sci-Fi, Supernatural",Movie,3,7.04,9568
4232,"Mobile Suit Gundam MS IGLOO 2: Gravity of the Battlefront","Mecha, Sci-Fi",OVA,3,7.04,6864
1357,"Shin Hokuto no Ken","Action, Martial Arts, Sci-Fi, Shounen",OVA,3,7.04,6426
28625,"Shisha no Teikoku","Historical, Psychological, Sci-Fi",Movie,1,7.04,31182
2625,"The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.04,621
687,"Tokyo Mew Mew","Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",TV,52,7.04,67936
711,"Uchuu Senkan Yamato (Movie)","Drama, Military, Sci-Fi, Space",Movie,1,7.04,2154
2746,"Vexille: 2077 Nihon Sakoku","Action, Military, Sci-Fi",Movie,1,7.04,14754
1249,"Zone of the Enders: Dolores, I","Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space",TV,26,7.04,6753
31763,"Accel World: Infinite∞Burst","Action, Game, Romance, School, Sci-Fi",Movie,1,7.03,21916
891,"Dragon Ball Movie 2: Majinjou no Nemuri Hime","Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.03,27194
12035,"Dwaejiui Wang","Drama, Psychological, Seinen, Thriller",Movie,1,7.03,2697
20945,"Iron Kid","Action, Adventure, Comedy, Sci-Fi",TV,26,7.03,908
5968,"Kinnikuman II Sei: Ultimate Muscle 2","Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,7.03,2019
1578,"Koisuru Tenshi Angelique: Kokoro no Mezameru Toki","Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",TV,13,7.03,6786
33197,"Lostorage Incited WIXOSS","Game, Psychological",TV,12,7.03,21893
2613,"Mirai Shounen Conan 2: Taiga Daibouken","Adventure, Drama, Sci-Fi",TV,24,7.03,931
2235,"Mizu no Kotoba","Drama, Psychological, Sci-Fi",Special,1,7.03,15958
1942,"Rocket Girls","Adventure, Sci-Fi",TV,12,7.03,4794
1549,"1000-nen Joou: Queen Millennia","Adventure, Drama, Fantasy, Sci-Fi",Movie,1,7.02,2078
2832,"Ani*Kuri15","Adventure, Comedy, Drama, Fantasy, Game, Magic, Martial Arts, Mecha, School, Sci-Fi, Slice of Life, Super Power, Supernatural",Special,15,7.02,12926
971,"Astro Boy: Tetsuwan Atom","Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50,7.02,9331
1668,"Bakuten Shoot Beyblade G Revolution","Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52,7.02,22429
1186,"Battle Athletess Daiundoukai (TV)","Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",TV,26,7.02,4806
1890,"Clover","Drama, Fantasy, Music, Sci-Fi, Shoujo",Music,1,7.02,8524
956,"Daikuu Maryuu Gaiking","Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,919
993,"Dual Parallel! Trouble Adventures Special","Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,7.02,3631
1192,"Kakurenbo","Horror, Psychological, Supernatural",Movie,1,7.02,22853
2487,"Kyouryuu Boukenki Jura Tripper","Adventure, Drama, Fantasy, Sci-Fi",TV,39,7.02,756
212,"Project A-Ko","Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Movie,1,7.02,7846
11227,"Rinne no Lagrange","Action, Comedy, Mecha, Sci-Fi",TV,12,7.02,41486
11751,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...","Action, Music, Sci-Fi",TV,13,7.02,47588
1111,"Vandread: Gekitou-hen","Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,7.02,5170
1248,"Zone of the Enders: Idolo","Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1,7.02,5564
29223,"Aldnoah.Zero Extra Archives","Action, Mecha, Sci-Fi",Special,1,7.01,6895
5755,"Aoki Ryuusei SPT Layzner OVA","Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3,7.01,740
492,"Armitage III: Dual-Matrix","Action, Adventure, Mecha, Sci-Fi",Movie,1,7.01,11524
2722,"Crusher Joe: The Movie","Action, Adventure, Sci-Fi, Space",Movie,1,7.01,2018
6734,"Ginga Tetsudou 999: Eien no Tabibito Emeraldas","Sci-Fi, Space",Special,1,7.01,799
3854,"Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei","Drama, Sci-Fi, Space",OVA,4,7.01,1236
561,"Sakura Taisen","Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.01,11293
1166,"Sakura Taisen: Gouka Kenran","Adventure, Mecha, Sci-Fi, Shounen",OVA,6,7.01,2410
1129,"UFO Princess Valkyrie: Special","Comedy, Romance, Sci-Fi",Special,1,7.01,2495
1481,"Urusei Yatsura: Haru da, Tobidase!","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Special,2,7.01,1815
11837,"Zetman","Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,7.01,65633
2684,"Buzzer Beater 2nd Season","Action, Sci-Fi, Shounen, Sports",TV,13,7,5193
514,"Cossette no Shouzou","Drama, Horror, Magic, Psychological, Romance, Supernatural",OVA,3,7,40318
2215,"Kishin Taisen Gigantic Formula","Mecha, Sci-Fi",TV,26,7,4633
1917,"Mobile Suit Gundam MS IGLOO: The Hidden One Year War","Mecha, Military, Sci-Fi, Space",OVA,3,7,8274
1792,"Overman King Gainer","Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7,6551
30806,"Schwarzesmarken","Action, Drama, Historical, Mecha, Military, Sci-Fi",TV,12,7,51632
896,"Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.99,57840
2973,"Fire Tripper","Fantasy, Sci-Fi",OVA,1,6.99,2115
12163,"Ginga Tetsudou 999: Hoshizora wa Time Machine","Drama, Sci-Fi",Movie,1,6.99,443
1768,"Kikaider 01 The Animation","Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,4,6.99,1710
5967,"Kinnikuman II Sei: Ultimate Muscle","Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,6.99,2435
20889,"Kuro no Sumika: Chronus","Psychological",Movie,1,6.99,12270
32153,"Mahou Shoujo Madoka★Magica: Concept Movie","Drama, Magic, Psychological, Thriller",Movie,1,6.99,5452
1935,"Megazone 23","Action, Mecha, Music, Mystery, Romance, Sci-Fi",OVA,4,6.99,6483
800,"NieA Under 7","Comedy, Sci-Fi, Slice of Life",TV,13,6.99,16711
3317,"Uchuusen Sagittarius","Adventure, Sci-Fi",TV,77,6.99,370
1648,"UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage","Comedy, Romance, Sci-Fi",OVA,2,6.99,3993
1923,"Urusei Yatsura Movie 4: Lum The Forever","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,6.99,2745
28391,"Ao no Kanata no Four Rhythm","Drama, School, Sci-Fi, Sports",TV,12,6.98,72174
812,"Chikyuu Shoujo Arjuna","Adventure, Drama, Magic, Sci-Fi",TV,13,6.98,17520
2090,"Choujikuu Seiki Orguss 02","Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,6,6.98,1556
1837,"Dokkoida","Action, Adventure, Comedy, Parody, Sci-Fi, Shounen",TV,12,6.98,3462
3349,"Kiddy GiRL-AND","Action, Comedy, Sci-Fi, Super Power",TV,24,6.98,13368
89,"Mobile Suit Victory Gundam","Drama, Mecha, Military, Sci-Fi, Space",TV,51,6.98,12673
5395,"Nekketsu Saikyou Go-Saurer","Action, Mecha, Sci-Fi",TV,51,6.98,405
1817,"DearS: Kin no Tama desu no?","Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.97,18412
25907,"Glass no Hana to Kowasu Sekai","Sci-Fi",Movie,1,6.97,17105
1398,"Macross Dynamite 7","Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,4,6.97,7280
8017,"Soukou Kihei Votoms: Gen-ei Hen","Action, Drama, Mecha, Military, Sci-Fi",OVA,6,6.97,1454
3071,"Uchuu Senkan Yamato: Aratanaru Tabidachi","Drama, Military, Sci-Fi",Special,1,6.97,1470
1795,"Dirty Pair: Bouryaku no 005-bin","Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.96,1915
266,"Gunparade March: Arata Naru Kougunka","Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Slice of Life",TV,12,6.96,9902
1603,"Super Robot Taisen OG: Divine Wars","Action, Mecha, Sci-Fi",TV,25,6.96,5232
2725,"Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure","Comedy, Magic, Parody, Police, Sci-Fi, Shounen, Space",OVA,1,6.96,6082
1230,"Innocent Venus","Adventure, Drama, Mecha, Military, Sci-Fi",TV,12,6.95,19708
21671,"Keroro","Comedy, Sci-Fi, Shounen",TV,23,6.96,3260
1707,"Kinnikuman II Sei","Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,51,6.95,6134
630,"Mahoutsukai Tai!","Comedy, Magic, Romance, Sci-Fi",TV,13,6.95,5328
83,"Mobile Suit Gundam: The 08th MS Team - Miller&#039;s Report","Drama, Mecha, Military, Romance, Sci-Fi",Movie,1,6.95,8078
538,"Shin Tenchi Muyou!","Comedy, Harem, Romance, Sci-Fi, Shounen",TV,26,6.95,22621
1517,"Silent Mobius","Action, Comedy, Drama, Fantasy, Horror, Magic, Romance, Sci-Fi",TV,26,6.95,7664
3086,"Strait Jacket","Action, Fantasy, Sci-Fi",OVA,3,6.95,18975
423,"Stratos 4 Advance","Comedy, Military, Sci-Fi, Shounen",OVA,6,6.95,2448
4532,"Taiyou no Yuusha Fighbird","Action, Mecha, Sci-Fi",TV,48,6.95,762
10622,"Tengen Toppa Gurren Lagann: Ore no Gurren wa Pikka-Pika!!","Action, Adventure, Comedy, Mecha, Sci-Fi",OVA,1,6.95,17209
285,"Argento Soma","Action, Adventure, Drama, Mecha, Military, Sci-Fi",TV,25,6.94,12809
5311,"Astroganger","Action, Mecha, Sci-Fi",TV,26,6.94,492
109,"Bakuretsu Tenshi","Adventure, Comedy, Mecha, Sci-Fi",TV,24,6.94,48551
10348,"Fireball Charming","Sci-Fi",TV,13,6.94,5640
2793,"Hi no Tori 2772: Ai no CosmoZone","Adventure, Drama, Fantasy, Sci-Fi",Movie,1,6.94,1717
1448,"Hyakujuu-Ou GoLion","Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.94,5984
2965,"Suteki Tantei Labyrinth","Mystery, Sci-Fi",TV,25,6.94,6412
544,"Venus Senki","Action, Adventure, Sci-Fi, Space",Movie,1,6.94,5204
2289,"Akihabara Dennou-gumi: 2011-nen no Natsuyasumi","Adventure, Comedy, Mecha, Sci-Fi",Movie,1,6.93,1396
9618,"Asobi ni Iku yo!: Asobi ni Oide","Comedy, Ecchi, Harem, Romance, Sci-Fi",OVA,1,6.93,24545
1068,"Chou Denji Robo Combattler V","Adventure, Mecha, Sci-Fi, Shounen",TV,54,6.93,1369
2645,"Dorami &amp; Doraemons: Space Land&#039;s Critical Event","Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,6.93,457
894,"Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.93,57623
4334,"Heroman","Action, Sci-Fi, Shounen",TV,26,6.93,23405
2614,"Mirai Shounen Conan: Tokubetsu-hen - Kyodaiki Gigant no Fukkatsu","Adventure, Drama, Sci-Fi",Movie,1,6.93,753
7474,"Onegai☆Teacher: Marie, Ai no Gekijou","Comedy, Drama, Romance, Sci-Fi",Special,1,6.93,7254
14685,"Onegai☆Teacher: Reminiscence Disc","Comedy, Romance, Sci-Fi",OVA,1,6.93,2503
2510,"Sengoku Majin Goushougun","Mecha, Parody, Sci-Fi",TV,26,6.93,849
3098,"Shutsugeki! Machine Robo Rescue","Action, Mecha, Sci-Fi",TV,53,6.93,636
2420,"Spirit of Wonder: Shounen Kagaku Club","Drama, Sci-Fi, Seinen, Space",OVA,2,6.93,1613
4066,"Tytania","Adventure, Military, Psychological, Romance, Sci-Fi, Space",TV,26,6.93,13363
2212,"Bakuretsu Tenshi: Infinity Specials","Action, Mecha, Sci-Fi",Special,3,6.92,4678
1629,"Devilman Lady","Action, Drama, Horror, Psychological",TV,26,6.92,8665
146,"Kono Minikuku mo Utsukushii Sekai","Comedy, Drama, Magic, Romance, Sci-Fi",TV,12,6.92,41756
2933,"Mirai Keisatsu Urashiman","Comedy, Police, Sci-Fi",TV,50,6.92,776
1290,"Mobile Police Patlabor: WXIII","Mecha, Police, Sci-Fi",Movie,1,6.92,5480
278,"Viewtiful Joe","Action, Comedy, Sci-Fi, Shounen",TV,51,6.92,5420
4083,"Wonder Beat Scramble","Action, Sci-Fi, Space",TV,26,6.92,457
2928,".hack//G.U. Returner","Adventure, Drama, Fantasy, Game, Magic, Sci-Fi",OVA,1,6.91,15412
3193,"Asobot Senki Gokuu","Comedy, Sci-Fi",TV,52,6.91,1633
2205,"Bakuretsu Tenshi: Infinity","Action, Comedy, Mecha, Sci-Fi, Shounen",OVA,1,6.91,11734
33041,"Bubuki Buranki: Hoshi no Kyojin","Action, Drama, Mecha, Sci-Fi",TV,12,6.91,10837
13287,"Galaxy Angel Specials","Comedy, Sci-Fi",Special,2,6.91,1105
1645,"Harlock Saga: Nibelung no Yubiwa","Action, Adventure, Drama, Sci-Fi, Seinen, Space",OVA,6,6.91,3244
5037,"Terra e... (TV) Specials","Adventure, Drama, Sci-Fi",Special,3,6.91,1990
31430,"Terra Formars Revenge","Action, Drama, Horror, Sci-Fi, Seinen, Space",TV,13,6.91,34176
5763,"Uchuu Kuubo Blue Noah","Action, Drama, Military, Sci-Fi, Space",TV,24,6.91,612
1112,"Vandread: Taidou-hen","Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,6.91,5185
2688,"Akai Koudan Zillion","Action, Adventure, Military, Sci-Fi, Shounen",TV,31,6.9,1826
111,"Corrector Yui","Adventure, Comedy, Magic, Sci-Fi",TV,52,6.9,7411
2632,"Doraemon&#039;s Time Capsule for 2001","Adventure, Comedy, Kids, Sci-Fi, Shounen",Special,1,6.9,570
128,"Gate Keepers 21","Action, Drama, Mecha, Sci-Fi, Shounen",OVA,6,6.9,7363
6735,"Ginga Tetsudou 999: Kimi wa Haha no You ni Aiseru ka!!","Sci-Fi, Space",Special,1,6.9,730
3146,"GR: Giant Robo","Adventure, Mecha, Military, Sci-Fi, Shounen",TV,13,6.9,1546
1169,"Green Legend Ran","Adventure, Drama, Sci-Fi",OVA,3,6.9,2908
2178,"Highlander: The Search for Vengeance","Action, Horror, Sci-Fi",Movie,1,6.9,9997
5859,"Kiddy GiRL-AND Pilot","Action, Sci-Fi, Super Power",OVA,1,6.9,3539
219,"Kidou Senkan Nadesico: The Prince of Darkness","Action, Comedy, Drama, Mecha, Psychological, Sci-Fi, Shounen, Space",Movie,1,6.9,9738
88,"Mobile Suit Gundam F91","Drama, Mecha, Military, Sci-Fi, Space",Movie,1,6.9,13456
2584,"Soukou Kihei Votoms: Big Battle","Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.9,1753
1377,"Uchuu Koukyoushi Maetel: Ginga Tetsudou 999 Gaiden","Drama, Sci-Fi, Space",TV,13,6.9,2169
1127,"UFO Princess Valkyrie","Comedy, Ecchi, Magic, Sci-Fi",TV,12,6.9,11794
895,"Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.89,53765
1599,"Eat-Man &#039;98","Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.89,2757
3689,"Hatsumei Boy Kanipan","Adventure, Comedy, Mecha, Sci-Fi",TV,31,6.89,375
2263,"Sonic★the★Hedgehog","Adventure, Comedy, Sci-Fi, Shounen",OVA,2,6.89,7297
12783,"Sora no Otoshimono Final: Eternal My Master","Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",Movie,1,6.89,48730
14629,"Starship Troopers: Invasion","Action, Military, Sci-Fi",Movie,1,6.89,2493
3672,"Tottemo! Luckyman","Comedy, Sci-Fi, Shounen, Super Power",TV,50,6.89,439
2964,"Blue Drop: Tenshi-tachi no Gikyoku","Drama, Sci-Fi, Shoujo Ai",TV,13,6.88,19968
296,"Dragon Drive","Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen",TV,38,6.88,14232
12471,"Eureka Seven AO","Action, Adventure, Drama, Mecha, Sci-Fi",TV,24,6.88,56453
377,"eX-Driver","Action, Adventure, Cars, Comedy, Sci-Fi, Shounen",OVA,6,6.88,5217
3326,"Inaka Isha","Dementia, Drama, Historical, Psychological",Movie,1,6.88,10030
2695,"Mobile Suit Gundam 0083: The Fading Light of Zeon","Action, Adventure, Mecha, Sci-Fi, Space",Movie,1,6.88,4759
1243,"Night Head Genesis","Drama, Horror, Mystery, Psychological, Supernatural",TV,24,6.88,20856
13727,"Rinne no Lagrange: Kamogawa Days","Comedy, School, Sci-Fi, Slice of Life",OVA,1,6.88,5793
32151,"Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Specials","Action, Music, Sci-Fi",Special,4,6.88,1363
6166,"Asobi ni Iku yo!","Comedy, Ecchi, Harem, Romance, Sci-Fi",TV,12,6.87,95005
31147,"Concrete Revolutio: Choujin Gensou","Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",TV,13,6.87,46938
4486,"Getter Robo G","Action, Mecha, Sci-Fi, Shounen",TV,39,6.87,1088
3602,"Ginga Tetsudou 999: Eternal Fantasy","Action, Drama, Sci-Fi, Space",Movie,1,6.87,1896
